id,name,username,date,reply_to,content,reply,retweet,like
billtemporoJun282021GAFATAR,bill temporo,@BillTemporo,"Jun 28, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
IG:WarungSejarahRIJun282021Koreksi,IG: WarungSejarahRI,@WarungSejarahRI,"Jun 28, 2021",,"Koreksi Total Terhadap Ahmadiyah 

Oleh : Drs. Hamka Haq Al Badry

Tahun  1980
189 Halaman

Harga 65.000
Minat?

Order:
✓DM or Klik WA http://bit.ly/warungsejarahRI",,,
ayahfathirJun282021Islam T,ayah fathir,@HAbdulRozak1,"Jun 28, 2021",@hansssolo,Islam Taliban..... Islam Ahmadiyah...... Islam Nusantara........,,1,1
the_mandorsJun272021Bukan m,the_mandors,@onseven_saif,"Jun 27, 2021",@AmidalaNiang,"Bukan merasa pling benar, tp memang sesuai tntunan Quran & hadist, BUKAN mengada ngada sprrti syiah ahmadiyah dll, semua tulisn perktaan akan dimintai pertanggung jwabnan nnti, jadi jngan asal nuduh, hidup cm smntara (apalgi skrng bnyk yg mti mndadak) klo cm buat nuduh syang bgt",4,,
MUBARIKAHMADJun272021MTA INT,MUBARIK AHMAD,@TnMuAhRa,"Jun 27, 2021",,"MTA INTERNASIONAL [muslim televisi ahmadiyah] siaran tabligh islam 24 jam nonstop, tanpa bantuan negara dan iklan.

#international 
#loveforallhatredfornone",,,
DedenSujanaJun272021Utk ang,Deden Sujana,@dedensujana,"Jun 27, 2021",,Utk anggota jemaah Ahmadiyah mari kita simak,,,3
GusUranJun272021La wakt,Gus Uran,@gusuran76,"Jun 27, 2021",,"La waktu era SBY lawan Ahmadiyah kemana aja lu, HRS waktu itu yg melapor adalah Ahmadiyah dan AKKBK yg ketuanya siapa tuh , era Joko beda, malah ada pengakuan dari densi loh",,1,2
Sholat_PonorogoJun272021LIVE!!!,Sholat_Ponorogo,@iMasjidPonorogo,"Jun 27, 2021",,"LIVE!!! KAJIAN AHAD PAGI - Ustadz Ahmadiyah Saputra, Al-Hafizh https://youtu.be/N4cw1vivt6A via 
@YouTube",,,
AhmadiyahIndonesiaJun272021Simak k,Ahmadiyah Indonesia,@AhmadiyahID,"Jun 27, 2021",,"Simak kisah lengkapnya 
https://ahmaditalk.com/kenangan-emas-bersama-khalifah-ahmadiyah-ke-ii-bag-2/…

*http://Ahmaditalk.com* _adalah situs yang fokus pada  kajian keilmuwan  Islam Ahmadiyah yang  mencerahkan dan rasional_",,1,2
"QueSera,SeraJun272021Mngkin ","QueSera,Sera",@RockIn82__,"Jun 27, 2021",@UtomoAdi23,"Mngkin versi mreka 
26: Mirza Ghulam Ahmad,jemaah ahmadiyah 
27: Paul Zhang 
Tp gw cm ngakuin smpe yg ke 25",1,,1
ꀘꋬꂚꍌꑓꋬꂵ™Jun262021Thn 200,ꀘꋬꂚꍌ ꑓꋬꂵ™,@Kang_24M,"Jun 26, 2021",@NovalAssegaf,"Thn 2004an srg ktmu, srg brknjung k tmpt kmi, chinese, prnh hadir ke acra musyda PDM, tanpa d undang, ngomongnya ngelantur, akhirnya disrankn klr, ada indikasi org ahmadiyah... ngomongnya ngeselin..",1,,1
muhammadJun262021Benarka,muhammad,@muhamma35215575,"Jun 26, 2021",,"Benarkah Bung Karno  Penganut Ahmadiyah ? https://penasoekarno.wordpress.com/2010/10/22/benarkah-bung-karno-bung-karno-penganut-ahmadiyah/… lewat 
@wordpressdotcom",,,
billtemporoJun262021GAFATAR,bill temporo,@BillTemporo,"Jun 26, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
MuridIslamAhmadiyahJun262021alhamdu,MuridIslamAhmadiyah,@MAhmadiyah,"Jun 26, 2021",@machbeach,alhamdulillah artinya anda  percaya ahmadiyah itu islam karena mereka mengimani Al Quran.. makasih yah ,,,
AnomaliSiregarJun262021@reanal,Anomali Siregar,@__anomali__,"Jun 26, 2021",@reanalalaland,"@reanalalaland
 kamu mustahil bisa tampilkan perbedaan bacaan yang mengakibatkan perbedaan message... percayalah...  kamu pikir ini kisah Kemarin Sore ?

mau yang baca orang Syi'ah... orang Sunni... Ahmadiyah... siapapun... SAMA 

atau saya salah ? coba tampilkan ",1,,
"RajaPenaJun262021""Setela",Raja Pena,@RajaPena,"Jun 26, 2021",,"""Setelah ujian, buat apa kita berdoa lagi?"" begitulah pertanyaan dari salah seorang netizen yang memicu perdebatan di Twitter. Mirza Ghulam Ahmad, pendiri Jemaah Ahmadiyah menjawab pertanyaan ini",,3,8
SusuMurniPanasonicJun262021mereka ,Susu Murni Panasonic,@Arief_2792,"Jun 26, 2021",@na_dirs,"mereka merasa mayoritas karena mencatut umat NU sama Muhammadiyah

Aliran2 non 
@nahdlatululama
 & 
@muhammadiyah
 cuma 35%

Kurangin sama pemilih 
@PKSejahtera
 yg bkn orang Muhammadiyah, 34%

Ini dikurangi 1jt Syiah, 400 ribu Ahmadiyah, Lia Eden sekitar 33%",1,,1
MuridIslamAhmadiyahJun262021ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"Jun 26, 2021",@GPRahim1,ahmadiyah kagak pernah ngelanggar syariat apalagi mengadakan solat jumat virtual,,,
seattleJun252021Syiah..,seattle,@Boefheavy,"Jun 25, 2021",@roedhaytoo,Syiah..Ahmadiyah dan aliran sesat yang membawa bawa nama ISLAM..ngarti kagak lo,1,,
SusuMurniPanasonicJun252021Belum l,Susu Murni Panasonic,@Arief_2792,"Jun 25, 2021",@Arief_2792,"Belum lagi yang syiah & ahmadiyah yang dianggap bukan islam , belum lagi juga para penghayat kepercayaan pada mau ganti status islam di ktp setelah keputusan mk tahun 2017, belum lagi juga umat hindu, buddha, kristen , katolik , konghucu pada mau update ktp mereka",1,1,3
S.M.UmairJun252021Pakista,S.M.Umair,@SMUmairReble,"Jun 25, 2021",@FreeNadeemSam,"Pakistan is very dangerous country for Hindu, Christian, Ahmadiyah and other minorities. I request to all international human rights organization and #UN please take notice immediately. 
@antonioguterres
 @Reaproy
 @AminaJMohammed
 @UNOCHA
 @amnestysasia
 @DrMShahidAKhan
 @Europarl_EN",,5,6
lentera°Jun252021justru ,lentera°,@halo___lentera,"Jun 25, 2021",@fian_kotten,"justru dari kasus ahmadiyah aku jadi tau bagaimana modus operandi kaum bidat dalam mengubah tafsir terhadap kitab suci, nah itu tafsiran kristen aja beda sama tafsiran yahudi? ",,,
ImanMubarakAhmadJun252021Saat in,Iman Mubarak Ahmad,@imanmubarak_a,"Jun 25, 2021",,"Saat ini sedang berlangsung Khutbah Jum'at (live) yang disampaikan oleh Hadhrat Mirza Masroor Ahmad atba (Khalifah / Imam Jamaah Muslim Ahmadiyah) di Masjid Mubarak, Islamabad (Tilford, UK).

#KhilafatSpiritual

https://youtu.be/XdqRC9SyVoA",,,
rotepesekJun252021Jangan ,rotepesek,@fian_kotten,"Jun 25, 2021",@halo___lentera,"Jangan mengalihkan topik, bahasan mengenai kata ""LORD"" saja belum selesai kok malah mengalihkan ke topik aliran bidat ?

Kalo mau standar gitu jangan tanggung-tanggung, Ahmadiyah aja mengatakan ISA disalib",2,,
DonnaJun252021Yg Ahma,Donna,@Diordanxe,"Jun 25, 2021",@RefublikAteis,Yg Ahmadiyah bukan ? ,1,,1
ConservativeNasionalistsJun252021INI KAU,ConservativeNasionalists,@Adrian_HeriF,"Jun 25, 2021",,"INI KAUM BERAGAMA NUSANTARA, MENYEMBAH MATAHARI, PEJABAT DAN BERHALA!

AGAMA SYIAH LAHIR DI IRAN, AGAMA AHMADIYAH DI PAKISTAN DAN AGAMA NUsantara di INDONESIA!

MEREKA BUKAN ISLAM!",,,1
"DonnyA.WigunaJun252021Sip, ja",Donny A. Wiguna,@dawiguna,"Jun 25, 2021",@lucasu_san,"Sip, jadi kamu dukung Syi'ah, juga Ahmadiyah ya?

Semua punya sejarah dan hak hidup di negara ini.

Yuk dukung anti intoleransi dan dukung sistem hukum Indonesia!",3,,
anti#bangsatbangsaJun252021Lilik g,anti #bangsatbangsa,@YunieDz,"Jun 25, 2021",@lsupriadhi07,"Lilik goblok  , jancuk... Jancuk... Kl kasus dgn Ahmadiyah beliau pun rela dipenjara dan ngaku salah... Cukk.. Cuk... Otak kok dedel temen toh yooo",,,
billtemporoJun252021GAFATAR,bill temporo,@BillTemporo,"Jun 25, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
BOOMBERTVJun242021Kalau d,BOOMBER TV,@SCP_178,"Jun 24, 2021",@AzamKha1011,"Kalau disini hampir di Afganistan , serba hitam nyawa gak aman ,kritik dikit dibilang penistaan gak suka? Demo anarkisan ? Ahmadiyah? Udah pada mokad duluan",,,1
Z.A.KhudoriJun242021Muballi,Z.A. Khudori,@ZafarKhudori,"Jun 24, 2021",,"Muballigh
Jemaat Ahmadiyah Indonesia
Cabang Kebumen dsk.
menyerahkan hadiah
(5 buah buku) kepada
BP. SALIM WAZDY, http://S.Ag, M.Pd
Kasi Bimas Islam
di Kantor Kemenag Kebumen
(http://kebumen.kemenag.go.id):
Kamis, 24/6/2021.",,,
Z.A.KhudoriJun242021Muballi,Z.A. Khudori,@ZafarKhudori,"Jun 24, 2021",,"Muballigh
Jemaat Ahmadiyah Indonesia
Cabang Kebumen dsk.
menyampaikan ringkasan
beberapa buku
yang dihadiahkan kepada
Kasi Bimas Islam
di Kantor Kemenag Kebumen
(http://kebumen.kemenag.go.id):
Kamis, 24/6/2021.",,,
Z.A.KhudoriJun242021Jemaat ,Z.A. Khudori,@ZafarKhudori,"Jun 24, 2021",,"Jemaat Ahmadiyah Indonesia
Cabang Kebumen
RAMAH TAMAH
dengan
Kasi Bimas Islam
di Kantor Kemenag Kebumen
(http://kebumen.kemenag.go.id):
Kamis, 24/6/2021.",,,
blabber_candyJun242021Muslim ,blabber_candy,@CynicCandy,"Jun 24, 2021",,Muslim : dont be ahmadiyah if u dont want to get harrased..,,,
M.FatahillahAkbarJun242021SKB ini,M. Fatahillah Akbar,@mfatahilahakbar,"Jun 24, 2021",@IkhsanRomansah,"SKB ini udh banyak digunakan dalam berbagai hal.. contoh larangan paksaan baju ibadah, SKB cuti bersama, atau SKB Ahmadiyah..",,,
DoniAhmadiJun232021Semoga ,Doni Ahmadi,@donnii_ach,"Jun 23, 2021",@triskaidekaman,"Semoga begitu, Mba Hen.

Karena kalo engga begitu, dugaanku keknya ybs pernah ada memori buruk dgn orang-orang ahmadiyah. Apalagi dari 5 kali swab, ini yg bikin sy langsung keluar air mata dan pilek seketika. Alias dalem banget dan muterinnya itu tanpa perasaan. Hadah ",,,
#OligarkiBiangKehancuranRIJun232021Sehrsny,#OligarkiBiangKehancuranRI,@imbangimedia,"Jun 23, 2021",@BayuAngora,"Sehrsnya jgn dikosongi tapi justru ditulis sesuai keyakinannya tanpa perlu dibatasi dgn agama2 yg dilindungi, mis. LIBERAL, Kepercayaan, Syiah, Ahmadiyah, Kejawen, dst. Jd mrk tidak merusak akidah agama2 lain. Bukti kebhinnekaannya. Cc 
@kemendagri
 @Kemenag_RI
 @maspiyuaja",,,
BeyondCreatieJun232021dulu ja,Beyond Creatie,@Handoko75161314,"Jun 23, 2021",@rachlannashidik,"dulu jaman SBY

jemaah ahmadiyah yg mati itu jelas karena SBY takut pada kelompok radikal...",,,
seattleJun232021Dan mun,seattle,@Boefheavy,"Jun 23, 2021",@Mythicalforest,"Dan mungkin yang anda masuk islam minoritas itu syiah dan ahmadiyah maaf itu sudah melenceng dari ajaran nya Kangjeng Nabi Muhammad, mereka sudah bukan islam bang",1,,
bangkumisJun232021Kristen,bang kumis,@bang_coro,"Jun 23, 2021",@WidasSatyo,"Kristen dimusuhi
Hindu dimusuhi
Budha dimusuhi
Katolik dimusuhi
Konghucu dimusuhi
Yahudi dimusuhi
Syiah dimusuhi
Ahmadiyah dimusuhi
Penghayat dimusuhi
Ateis dimusuhi
Budaya nusantara dimusuhi
Sedunia dimusuhi

Lalu enteng teriak islamophobia 

Islamophobia NDASMU!",2,,2
MuhammadSyafiiJun232021hanya P,Muhammad Syafii,@Syafii1501,"Jun 23, 2021",@_ekokuntadhi,"hanya PKI Syiah Ahmadiyah koruptor LGBT yg sangat benci IB HRS eh ada lagi umat kolam 200 sedungu...ya kan akhi Bong 
@eko_kuntadhi
 ?",2,,
JeanArthurLimbadJun232021Perseku,Jean Arthur Limbad,@_devalo,"Jun 23, 2021",,Persekusi syiah sama ahmadiyah oleh sunni itu islamophobia juga bukan?,2,8,28
TehManisForTwoJun232021Orang l,TehManisForTwo,@duatehmanis,"Jun 23, 2021",,"Orang lagi kebaktian dibom.. tenang dari mana?

Orang penganut Ahmadiyah minding their own business, dibunuh, dipersekusi, diusir dari kampungnya. Apanya yang tenang?

GKI Yasmin, bikin gereja digeruduk sampe sekarang ga beres2. Emang mereka tenang?",,,
JobsUAEJun232021Need Ca,Jobs UAE,@JobsUAE2,"Jun 23, 2021",,"Need Cashier at Ahmadiyah Food Place in Dubai
https://jobs-uae.com/cashier-at-ahmadiyah-food-place-108975…

#Jobs #Dubai #AbuDhabi #UAE #JobsUAE",,,1
"BotBacautas|BiarlebihenakdibacaJun232021Haloo 
",Bot Bacautas | Biar lebih enak dibaca,@bacautas,"Jun 23, 2021",@BayuAngora,"Haloo 
@BayuAngora
  Selamat membaca!
""Kristen dimusuhi
Hindu dimusuhi
Budha dimusuhi
Katolik dimusuhi
Konghucu dimusuhi
Yahudi dimusuhi
Syiah dimusuhi
Ahmadiyah dimusuhi
Penghayat dimusuhi
Ateis dimusuhi
Budaya nusantara dim..."" https://bacautas.com/1407654665911619588…",,,2
KandaliAchmadLubisJun232021Haha na,Kandali Achmad Lubis,@KandaliLubis,"Jun 23, 2021",@_ekokuntadhi,Haha nanti diluar negeri ketemunya ahmadiyah dia kaget kaget lagi,,,
FilosofiksiJun232021Kristen,Filosofiksi ,@filosofiksi,"Jun 23, 2021",,"Kristen dimusuhi
Hindu dimusuhi
Budha dimusuhi
Katolik dimusuhi
Konghucu dimusuhi
Yahudi dimusuhi
Syiah dimusuhi
Ahmadiyah dimusuhi
Penghayat dimusuhi
Ateis dimusuhi
Budaya nusantara dimusuhi
Sedunia dimusuhi

Lalu enteng teriak islamophobia 

Islamophobia NDASMU!",100,314,554
BangBaimAdjiBataviaJun232021Kan di ,Bang Baim Adji Batavia,@RanggaWijayaka,"Jun 23, 2021",@PutraWadapi,"Kan di Kasih Jabatan sama bapaknya atasan pesanan dari Sana biar dia Membebaskan Ahmadiyah dan Syi'ah berkembang di Wakanda, kalau Yahudi yg penting kan Musuh utamanya Ummat Islam. Yg lainnya sekutu bagi dia.",,,
billtemporoJun232021GAFATAR,bill temporo,@BillTemporo,"Jun 23, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
AhmadiyahIndonesiaJun222021http://,Ahmadiyah Indonesia,@AhmadiyahID,"Jun 22, 2021",,"http://Ahmaditalk.com* _adalah situs yang fokus pada  kajian keilmuwan  Islam Ahmadiyah yang  mencerahkan dan rasional_

*Awali harimu dengan http://ahmaditalk.com* ",,4,7
Z.A.KhudoriJun222021Jemaat ,Z.A. Khudori,@ZafarKhudori,"Jun 22, 2021",,"Jemaat Ahmadiyah Indonesia
Cabang Kebumen
MENGUNJUNGI
GKJ Tengahan
(Klirong, Kebumen):
Selasa siang, 22/6/2021.",,,
dodoyJun222021Nah itu,dodoy,@whatsadp,"Jun 22, 2021",@MAhmadiyah,"Nah itulah masalah Ahmadiyah..makanya banyak ahlussunah yang tidak sepaham, dan menyatakan bahwa Ahmadiyah bukan Islam.",1,,1
AlQudsJun222021Agama d,Al Quds,@AlQuds91289957,"Jun 22, 2021",,"Agama di ktp nya memang islam, tp sebenar nya dr aliran yg di anggap sesat spt ahmadiyah & syiah, jg sebagian dr kelompok islam nusantara",,1,1
Lebhor93Jun222021Membiar,Lebhor93,@lebhor93,"Jun 22, 2021",@SaveMoslem1,"Membiarkan Syi'ah, ahmadiah hidup di bangsa ini sama hal nya kita membiarkan bebas sexs terjadi di dlm negara ini.
Kl kemenag tidak mau pengikut Syi'ah & Ahmadiyah di persekusi, maka persilahkan ajaran / keyakinan tsb keluar dr bangsa ini.
Jangan biarkan ajaran SPT itu ada disini",,,1
#LukaAnginJun222021---la-n,#LukaAngin,@truk_ce,"Jun 22, 2021",@MAhmadiyah,"---la-nabiya-ba'da---
kecuali kreasi Agama Ahmadiyah yg menganggap masih ada nabi setelah Nabi Muhammad salallahu'alaihiwassalam",1,,
MuridIslamAhmadiyahJun222021ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"Jun 22, 2021",@Klanceng_World,ahmadiyah juga rajin bangun mesjid di jerman,,,
#LukaAnginJun222021utk pem,#LukaAngin,@truk_ce,"Jun 22, 2021",@MAhmadiyah,"utk pemuka agamanya, emang di-agama ahmadiyah- sebut ulama jg ? bukannya PENDETA ya?",1,,
BangPanjiJun222021Disaat ,Bang Panji,@BangPanji17,"Jun 22, 2021",,"Disaat semua gi sibuk dg urusan covid dan ekonomi Menag sibuk mau melegalkan Ahmadiyah dan Syiah
Gaak jelaaas nii org ",,,
DedenSujanaJun222021Menyeba,Deden Sujana,@dedensujana,"Jun 22, 2021",,"Menyebarkan Keindahan Al-Qur’an: Pemimpin Ahmadiyah Meluncurkan Mesin Pencari Al-Qur’an

Dalam kesempatan khotbah Jumat (09/04/2021), Hazrat Mirza Masroor Ahmad, Khalifah Ahmadiyah kelima mengumumkan peluncuran website mesin pencari Al-Qur’an 

https://ahmadiyah.id/menyebarkan-keindahan-al-quran-pemimpin-ahmadiyah-meluncurkan-mesin-pencari-al-quran.html…",,,1
moeslemJun222021Ahmadiy,moeslem,@kaltim_island,"Jun 22, 2021",@SaveMoslem1,"Ahmadiyah , syiah gak boleh di persekusi tp salafi dan wahabi malah di bilang intoleransi dan radikal..sungguh aneh..",,,
"#INDMajuJun222021Menag 
",#IND Maju,@KamarullahH,"Jun 22, 2021",,"Menag 
@Yaqut_C_Qoum_
 Sbg WNI sama dimuka hukum, tp Ahmadiyah sbg Agama beda, krn nebeng sama Agama Islam. Mestinya bentuk agama sendiri krn keyakinan Ahmadiyah, 'Golam' bahkan ditolak Negara Arab. Tdk seperti Syiah di Ngr Arab ada syariah, Syiah. Ind Syariah Ahlusunnah Waljamaah.",,,
billtemporoJun222021GAFATAR,bill temporo,@BillTemporo,"Jun 22, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
_sulistiana_Jun222021Disaat ,_sulistiana_,@chakrawidjayas1,"Jun 22, 2021",,"Disaat kita sibuk dgn Covid dan Ekonomi... 

Menteri Agama sibuk mencari cara untuk melegalkan Ahmadiyah dan melindungi Syiah

#3PeriodeMbahmu
#3PeriodeMbahmu",5,13,23
KangMaduKlancengJun222021Di sini,Kang Madu Klanceng,@Klanceng_World,"Jun 22, 2021",,"Di sini ribut Tali Ban buat pecah perhatian Syiah Ama ahmadiyah
Sementara di Jerman
Akademi pendidikan Islam pertama 

Resmi dibuka 

Radikal ga ???",1,2,3
NotoROGOJun222021Gue jg ,Noto ROGO,@roemah_sehat,"Jun 22, 2021",@BERKARYA_NET,"Gue jg Muslim walo Tulangku ada yg sadis makan RW dan leluhurku makan Bipang akumah TIDAKlah, soal Ageman aku belajar mulai NUsantara termasuk Sapto Darmo, SUBUD dll, masuk Mesjid Ahmadiyah bisa tuk belajar pd Mubalignya juga ke Gereja tuk baca kitab Kejadian s/d Kisah Para Rosul",1,,1
dodoyJun222021Terus D,dodoy,@whatsadp,"Jun 22, 2021",@MAhmadiyah,Terus Dimata Ahmadiyah posisi Mirza apa dong gan?,1,,
MuridIslamAhmadiyahJun222021oh ya a,MuridIslamAhmadiyah,@MAhmadiyah,"Jun 22, 2021",@whatsadp,oh ya ahmadiyah meyakini bahwa Muhammad (saw) adalah khatamman nabiyyin,1,,
CocolSambelJun222021apakah ,Cocol Sambel,@CocolSambel1,"Jun 22, 2021",@SaveMoslem1,apakah selama ini dia berkamuflase di banser (berlabel NU) padahal aslinya syiah/Ahmadiyah?,,,
PriadisJun212021Bisa ta,Priadi s,@Any86396982,"Jun 21, 2021",@SaveMoslem1,Bisa tambah lagi kekayaan nya kalau sampe Ahmadiyah dan Syiah bisa hidup.,,,
LostJusticeJun212021Awal me,Lost Justice,@BangBond_,"Jun 21, 2021",,"Awal melintas ttg Syiah 
Belom lama tali-ban 
Eh skr melintas Wahaboy tulen 
Ahmadiyah kemana, gak ada yg main tweeter apa 

Sliweran terus ",,,
BurhanSaidiChaniagoJun212021Sebenar,Burhan Saidi Chaniago,@BurhanSaidi,"Jun 21, 2021",,"Sebenarnya aku tidak anti Pemerintah.

Tetapi melihat gejala2 yg mulai mangarah pd Merusak Akidah & Islam, kok kayanya mulai terusik..

Setelah batalkan Haji,.kini Menteri di 
@Kemenag_RI
 
mulai lirik SKB3 Menteri terkait Syiah & Ahmadiyah

Negeriku oh negeriku
#SelamatkanNKRI",1,2,
#LukaAnginJun212021jawaban,#LukaAngin,@truk_ce,"Jun 21, 2021",@MAhmadiyah,"jawaban ga nyambung & mengalihkan pertanyaan.
-agama ahmadiyah- sebut mga adalah jelmaan nabi isa pdhal nubuwah Rasulullah s.a.w nabi Isa a.s ""nanti"" diturunkan kembali, bukan dihidupkan dalam bentuk mga lalu mati lg mga. disini aja udah beda bgt!

kalian ummat nabi siapa ?",1,,
#LukaAnginJun212021oh jadi,#LukaAngin,@truk_ce,"Jun 21, 2021",@MAhmadiyah,oh jadi Ahmadiyah buatan inggris toh ? wkakakak,1,,
dMzJun212021HRS per,dMz,@dmaz_kaka,"Jun 21, 2021",@____w0nd3rBaper,HRS pernah di penjara kasus Ahmadiyah...,,,
WiwingDirgantaraJun212021Gak kag,Wiwing Dirgantara,@WingDirgantara,"Jun 21, 2021",@SaveMoslem1,Gak kaget sih. Sdh diperkirakan dia akan melindungi syiah dan ahmadiyah. Kan background nya memang seperti itu ?,,,2
OwessJun212021Itu bag,Owess,@Owess6,"Jun 21, 2021",@SaveMoslem1,Itu bagian dari deal hutang luar negeri...elu boleh ngutang tapi tolong ahmadiyah diberi ruang,,,
