id,name,username,date,reply_to,content,reply,retweet,like
𝐅𝐚𝐭𝐡(𝐒𝐢𝐧𝐨𝐯𝐚𝐱𝐱𝐞𝐝²+𝐏𝐟𝐢𝐳𝐞𝐫’𝐝)Jul312021Lho kem,𝐅𝐚𝐭𝐡 (𝐒𝐢𝐧𝐨𝐯𝐚𝐱𝐱𝐞𝐝² + 𝐏𝐟𝐢𝐳𝐞𝐫’𝐝),@SmudgeStan,"Jul 31, 2021",,"Lho kemarenan dok Faheem aja diserang ke-Ahmadiyah-an-nya—yang itu ga ada kaitannya sama sekali sama fakta sains yang beliau sajikan tiap hari.

Orang indo kebiasaan shoot the messenger sih.",1,,2
NipitJul312021Ahmadiy,Nipit,@FitriUnie24,"Jul 31, 2021",@BudiSetia80,Ahmadiyah,,,
MuridIslamAhmadiyahJul312021jangan ,MuridIslamAhmadiyah,@MAhmadiyah,"Jul 31, 2021",@Ebuatbaru,"jangan fitnah, ahmadiyah jelas percaya kekuasaan Allah. lah Ahmadiyah bisa ada di 213 menyebarkan Islam damai ya karena kuasa Allah.",,,
KienandLauwJul312021Pertany,Kienand Lauw,@KeeNand__,"Jul 31, 2021",@KeeNand__,"Pertanyaan aku terlepas dr sudut padang keyakinan kok, contoh Ahmadiyah misalkan jg gak mengimani penyaliban itu penebusan, dlm cerita Yesus  versi Ahmadiyah, Yesus disalib tapi gk meninggal lalu pergi ke India, dlm konteks Ahmadiyah, gk ad celah untuk mencari kesalahan moralnya.",,,
kiDJOKOBODOHJul312021Ucapan ,ki DJOKO BODOH,@Deva44496087,"Jul 31, 2021",,"Ucapan selamat seorang Menag bagi agama lain wajar, tapi pada agama yang bukan agama resmi CUMA CARI MASALAH.BUKAN CARI PANGGUNG

Penganut BAHA'I di Indonesia hanya beberapa orang saja!
Lebih banyak lagi pengikut AHMADIYAH, SYIAH, 
YAHUDI, bahkan lebih banyak lagi AGAMA LOKAL",,,3
b9f3f1x8z9qr1v_Ƙ_Д-ℓ_4~Ᏸ_0*И_ｇ_m1c6b8st1rj5k8zJul312021Ahmadiy,b9f3f1x8z9qr1v_Ƙ_Д-ℓ_4~Ᏸ_0*И_ｇ_m1c6b8st1rj5k8z,,"Jul 31, 2021",,"Ahmadiyah kok di RT 

Ujung2nya marketing vaksin !",,,
saidaqil69Jul312021Ahmadiy,said aqil 69,@mad_m4xx,"Jul 31, 2021",@FitriUnie24,Ahmadiyah dan syi'ah = t*i sapi di belah dua,1,,4
AndreasHarsonoJul312021Di New ,Andreas Harsono,@andreasharsono,"Jul 31, 2021",,"Di New York, sebuah jalan baru diberi nama Jalan Ahmadiyah. Ini bersamaan dengan peresmian masjid Baituul Zafar milik Jemaah Ahmadiyah ",1,7,14
DannyJul312021Gemini ,Danny,@dannychucky,"Jul 31, 2021",@unmagnetism,Gemini ahmadiyah,1,,
DedenSujanaJul312021Ahmadi ,Deden Sujana,@dedensujana,"Jul 31, 2021",,"Ahmadi Talk : Sistem Infaq (Candah) Dalam Ahmadiyah, Samakah dengan Pajak ?

Melalui candah Ahmadiyah dapat menjalankan dakwah Islam ke seluruh dunia, pembangunan masjid, rumah sakit, sekolah2 , program penerbitan Al-Qur'an ke 100 bahasa 
@Iskandargumay1",,,2
🆃🆃Jul312021Masih k,🆃🆃,@oyotwit,"Jul 31, 2021",,"Masih kurang jelas? Silahkan simak video tentang ahmadiyah berikut. Smg dpt hidayah Allah... Cm hidayah itu ada syaratnya yaitu hatinya terbuka, ada rasa butuh shg mau mendengarkan dan memikirkannya dengan baik. Jk tdk ya slh sendiri jgn salahkan Allah.",1,,
M.YaminNasutionJul312021Saat pe,M.Yamin Nasution,@MYaminNasution1,"Jul 31, 2021",@br2_joan,"Saat pejabat negara secara resmi bicara tanpa dasar hukum, benar2 merusak peradaban berbangsa. 

Sebaiknya disarankan kepada Menag agar mengucapkan selamat kepada Ahmadiyah, Syiah, agama Lia Eden dan aliran yg tidak diakui secara hukum lainnya, agar beliau mengerti aturan dasar.",,,
guginuguJul312021Betul b,gugi nugu,@aaenggie,"Jul 31, 2021",,"Betul beliau Ahmadiyah, tapi...",,,
MemohonKekuatanAllahJul312021@Faheem,Memohon Kekuatan Allah,@HalimTeuku,"Jul 31, 2021",@MAhmadiyah,"@FaheemYounus
  Kaum Ahmadiyah sejalan .",1,,
IbnuTasripal-WibuwiJul312021Sama ke,Ibnu Tasrip al-Wibuwi,@IbnuTasrip,"Jul 31, 2021",@itqonharahap,Sama kek Ahmadiyah juga,,,
🆃🆃Jul312021Terlalu,🆃🆃,@oyotwit,"Jul 31, 2021",,Terlalu panjang kalau mbahas masalah kesesatan ahmadiyah. Silahkan baca referensi berikut dengan hati yg jernih dan terbuka... Smg Allah beri kefahaman dan hidayah. Aamiin... ,,,
wiratamaJul312021Sebenta,wiratama,@bobwiratama,"Jul 31, 2021",@MCAOps,"Sebentar lg menteri agama yg seperti ini akan ngucapin selamat hari besar syiah, ahmadiyah, anti-christ, dll.",,,
MalikaJul312021Ahmadiy,Malika,@malika_namaku,"Jul 31, 2021",,Ahmadiyah bukan Islam.,,,2
MalikaJul312021Nah kan,Malika,@malika_namaku,"Jul 31, 2021",,"Nah kan sudah byk terpengaruh kesesatan faheem. Ahmadiyah. 
Tidak masalah tapi jgn perngaruh saudara muslim kami. Faham Ente",,,
FrasetyoFungkyJul312021Ko baru,Frasetyo Fungky,@FrasetyoFungky,"Jul 31, 2021",,"Ko baru mau tabayun,kan udah dari taun jebot klo ahmadiyah itu bukan islam",1,,1
MemohonKekuatanAllahJul312021Di temp,Memohon Kekuatan Allah,@HalimTeuku,"Jul 31, 2021",@FaheemYounus,"Di tempat saya  Vaksin ngga di vaksin sama saja.
Sama2  terpapar Covid19.

Kaum Ahmadiyah  mau ngga di Vaksin Sinoplak yg kualitasnya jelas2 meragukan, sedangkan ada Vaksin lain yg jauh lbh aman ?",1,,
🆃🆃Jul312021Terima ,🆃🆃,@oyotwit,"Jul 31, 2021",,Terima kasih masukannya cm biasanya sikap ngga ambil pusing itu awal dr tumbuh suburnya aliran sesat dlm Islam. Kalau dia konsekuen jd agama ahmadiyah gpp yg jd masalah itu ngakunya tetap Islam shg yg awam ga paham dikiranya Islam jg spt ormas NU atau Muhammadiyah.,,,
🆃🆃Jul312021Tenang ,🆃🆃,@oyotwit,"Jul 31, 2021",@kangBaroq71,Tenang gmn gaess... saat pandemi muncul bak pahlawan shg jd idola banyak netijen terus lama2 ngajak dia masuk ahmadiyah... Lha kalau gini kan bisa amsyong akhiratnya ,,,
DelzatJul312021Btw sah,Delzat,@delzatt,"Jul 31, 2021",@delzatt,"Btw sah2 aja kalo gapercaya faheem selama punya argumen sainsnya, tapi kalo karena dia ahmadiyah ya out of context",,,
SelJul312021Emang k,Sel,@erakitaindomie,"Jul 31, 2021",,Emang kenapa woi kalau dia Ahmadiyah? Dia nggak lagi dakwah  dia lagi ngajarin kita kesehatan. Dia mungkin emang Ahmadiyah tapi inget berlian meskipun keluar dari mulut anjing aja juga ttp berlian https://twitter.com/asumsico/status/1421037561867247617…,,,
AkhunnyaDarmadiJul312021Mau ahm,Akhun nya Darmadi,@DarmadiAktivix,"Jul 31, 2021",@agis_official,"Mau ahmadiyah mau kafir mau katolik apa urusannya dengan keahlian dia di bidang medis dan pandemi? Ga ada urusannya.

Putin yg hebat di militer Rusia aja kita masih suka meng elu elukan kok, padahal putin kafir tulen.",,,1
❀❉𝕸𝖆𝖝𝖎𝖒𝖎𝖑𝖑𝖎𝖆𝖓𝖚𝖘❉❀Jul312021Baru ta,❀❉𝕸𝖆𝖝𝖎𝖒𝖎𝖑𝖑𝖎𝖆𝖓𝖚𝖘❉❀,@masteraltair1,"Jul 31, 2021",@agis_official,Baru tau kalau Mr Faheem itu Jemaah Ahmadiyah.terimakasih sudah di ingatkan,1,,1
JAMALBUGISJul312021Ahmadiy,JAMAL BUGIS,@JamalBoegis,"Jul 31, 2021",@agis_official,Ahmadiyah bukan Islam.,,,2
AntiFeodalismAparteidUnfairnessRacismIbnXineJul312021Memang ,Anti Feodalism Aparteid Unfairness Racism Ibn Xine,@Ibnxine,"Jul 31, 2021",@agis_official,"Memang sejak awal, aneh dia, ternyata Ahmadiyah sudah pasti ngawur, dokter sesat.",,,1
вαℓqєєssαℓαmeryJul312021Tdk mas,вαℓqєєss αℓαmery,@agis_official,"Jul 31, 2021",,Tdk masalah dia syiah.Ahmadiyah tp kewajiban  kita dakwah lewat medsos aliran yg sesat & tokoh² yg sesat yg bisa mempengaruh iman org. Kita dakwah bukan berarti kita lebih baik tapi sampaikan walau cuma satu kebenaran. Mohon dukungan kalian dan kita sama sama berjuang utk islam.,2,7,66
"arief17Jul312021Hey, so",arief17,@arief17svbn,"Jul 31, 2021",@FaheemYounus,"Hey, so are you Ahmadiyah?",,,
їη❡❡ѦԻJul312021Dijamin,їη❡❡ѦԻ,@Inggar10892898,"Jul 31, 2021",@agis_official,Dijamin dia akan menyebarkan 1001 pembenaran kepada manusia mengenai aliran sesat Ahmadiyah ini. Ke-dokter-annya bisa jadi efektif untuk menyebarkan tipuan kepada muslimin yg jadi sasaran da'wah sesat Ahmadiyah,,,2
βongpretJul312021Relevan,βongpret,@Chandra_lpg,"Jul 31, 2021",@agis_official,"Relevansi nya apa antara ahmadiyah sm ilmu kedokteran yg dia share
Selama ilmu yg dia tuit tdk menyimpang dr kaidah kedokteran sy rasa ga masalah
Toh ilmu kedokteran di era modern sekarang ini banyak jg kafir yg menemukan
Lantas knp tdk anda permasalahkan jg",,,2
ToTheMoonJul312021Orang y,ToTheMoon,@takeawayplease,"Jul 31, 2021",,"Orang yg Islamnya terlalu extreme ini akhirnya menimbulkan antipati terhadap islam.

Muncul islamofobia.

Masa gara2 beragama ahmadiyah dr fahim yunus dimusuhi??

Apa urusannya??
Kita jg sering ngambil ilmu dr agama lain.",,,
DimasMUHAMMADErlanggaJul312021Ahmadiy,Dimas MUHAMMAD Erlangga,@KangDimas17,"Jul 31, 2021",,"Ahmadiyah, Rechtstaat dan Hak Asasi Manusia - https://bit.ly/3rRCmII via 
@indoprogress",,,1
🆃🆃Jul312021Astagfi,🆃🆃,@oyotwit,"Jul 31, 2021",,Astagfirullah... Ternyata dokter ini ahmadiyah tah..?? Kasihan banget smg dpt hidayah... Kalau gini prinsipnya ya lakum dinukum waliyadin... Toleransi iya asal bukan urusan aqidah dan ibadah.,2,,1
pengagumulamaJul312021Jangan ,pengagum ulama,@Ridho76190701,"Jul 31, 2021",@RestyCayaaah,"Jangan bilang² 
@TaufikDamas
 
Bahwa ini istri orang..... 

Sy kok jd inget mubahalah IBHRS di tvOne yg pernah bermubahalah pd gusdur dlm kasus Ahmadiyah, yg di bela gusdur, 
Apakah ini hinaan yg diterima dlm mubahalah tsb?",,,
"kopatkapit,KwkwkwkJul312021Kwkwk t","kopat kapit, Kwkwkwk",@Cpt28_,"Jul 31, 2021",@RestyCayaaah,Kwkwk tukang obat keliling Ahmadiyah  ternyata. BGST,,,
ShanazSafiraJul312021dr Fahe,Shanaz Safira,@shanazcou,"Jul 31, 2021",@romanfootball,dr Faheem Younus ahmadiyah,1,,
"MuhKhaidirSJJul302021@Uki23
",Muh Khaidir S J,@didithardworker,"Jul 30, 2021",,"@Uki23
 Mengapa di timnas sepakbola Perancis banyak minoritas? Mengapa banyak orang Ahmadiyah menjadi orang pintar yang sukses? Minoritas itu punya daya juang dalam menjalani hidup karena hidup tidak mudah untuk mereka. Jangan membenci minoritas.",,3,6
DennySiregarakunbaruJul302021Itu kan,Denny Siregar akun baru,@Dennysiregar88,"Jul 30, 2021",@mmmumuw,Itu kan yg terkenal. Kalo yg ga terkenal secara keseluruhan banyakan Muslim atau Ahmadiyah bang..?,,,
BeritaKalimantanBaratJul302021Sikapi ,Berita Kalimantan Barat,@rakyatborneo,"Jul 30, 2021",,"Sikapi Aktivitas Ahmadiyah, Wabup : Masyarakat Jangan Terpecah http://dlvr.it/S4kgsV",,,
BinoBoyJul302021Mau bua,Bino Boy,@Binoboy0,"Jul 30, 2021",@CNNIndonesia,"Mau buat agama yg tuhannya planet Mars kek bodoh amat anjg, tapi jangan buat ajaran mengatasnamakan Islam! Kayak ahmadiyah dan Syiah! Jelas Ummat Muslim marah !",,,2
WalikotaGbadoliteJul302021emang g,Walikota Gbadolite,@sancinnabon,"Jul 30, 2021",@sancinnabon,"emang ga semua kok, yg non islam juga banyak nemu, tp yg suka bawa2 isu ahmadiyah, anti penghayat dpt ktp, anti tionghoa, anti feminis kebanyakan emang oposisi kanan kan wkwkw kalau yg kedua (oposisi kiri kek SJW) gua ga masalah mungkin lu bagian yg kedua.",1,,1
NengJul302021Yaa uda,Neng,@fairuz_salwa,"Jul 30, 2021",@Eka_1212,Yaa udah.. neng kasih tw.. ahmadiyah tuh ,1,,1
KalbarPostJul302021Sikapi ,Kalbar Post,@kalbarpostdotid,"Jul 30, 2021",,"Sikapi Aktivitas Ahmadiyah, Wabup : Masyarakat Jangan Terpecah",,,
AsepRuslanJul302021Sejenis,Asep Ruslan,@AsepRus04734801,"Jul 30, 2021",@Juwang_Muda,Sejenis dengan Ahmadiyah,,,
JUJU¶Jul302021tapi ah,JUJU¶,@Vannibue2,"Jul 30, 2021",@1Nusantara_,tapi ahmadiyah emang ada dua... qadiani dama lahore,1,,
rizallllyJul302021Hah. Na,rizalllly,@brokenfryingpan,"Jul 30, 2021",@noval_adityo,"Hah. Narasinya ngaco banget. Yg nuduh dia Ahmadiyah kan golongan kadrun anti pemerintah, ngapa lu jadi nyasar kemana2. ",,,
jaenoJul302021Alhamdu,jaeno,@JaenoXTM,"Jul 30, 2021",@Stevaniehuangg,"Alhamdulillah baha,i dan ahmadiyah dan syiah gak wajib.",,,1
KonstantinTemplarWarriorJul302021Mau Ahm,KonstantinTemplarWarrior,@natalsetio,"Jul 30, 2021",,"Mau Ahmadiyah, Syiah,Komunis even dia LGBT sekalipun beliau dr 
@FaheemYounus
 sudah menunjukan kepeduliannya ama kita. Kenapa lu pada yg rempong ngurusin masalah pribadi orang??????",2,1,1
PhantomPain~Jul302021Mau dia,Phantom Pain ~,@Somaticpal,"Jul 30, 2021",@asumsico,"Mau dia syiah, Ahmadiyah, dll.. Selama yg keluar dri mulut dan perbuatannya berguna buat banyak org tinggal ambil yg baiknya. Lebih bermanfaat ketimbang yg suka mengedepankan ""amukan"" krn ngerasa paling bener sendiri.",,,
GalangSuryaJul302021Orang B,Galang Surya,@GalanggSurya,"Jul 30, 2021",,"Orang Biasa:
""Dok, kenapa kalo minum es atau makan yg pedas-pedas gusi saya langsung berdarah?""
""Dok, mengapa urine saya berwarna coklat keruh padahal saya bukan peminum kopi?""

KADRONE:
""Dok, apakah Anda penganut Ahmadiyah?""",,,
HestıArşJul302021Ahmadiy,Hestı Arş,@Hesti_Ars90,"Jul 30, 2021",,"Ahmadiyah bkn muslim, serem kl inget kisah meninggalnya si mirza gulam ahmad, jd inget si jamban",2,1,4
trotskyJul302021Gapedul,trotsky,@Shlfzy_,"Jul 30, 2021",@asumsico,"Gapeduli beliau mau ahmadiyah, yahudi, komunis atau apapun kalo yg dia katakan benar meskipun pahit ya gamasalah.

Dengar apa yang dia katakan bukan siapa yang mengatakan.",1,,1
ImanMubarakAhmadJul302021Saat in,Iman Mubarak Ahmad,@imanmubarak_a,"Jul 30, 2021",,"Saat ini sedang tayang siaran langsung Khutbah Jum'at yang disampaikan oleh Hadhrat Mirza Masroor Ahmad a.t.b.a. (Khalifah / Imam Jamaah Muslim Ahmadiyah) dari Masjid Mubarak, Islamabad (Tilford, Inggris).

https://youtu.be/j4CqpBSjs78

#KhilafatSpiritual",,,1
billtemporoJul302021GAFATAR,bill temporo,@BillTemporo,"Jul 30, 2021",,GAFATAR=Gerakan Fajar Nusantara=AHMADIYAH=KAFIR,,,
YaoyorozuJul302021Buzzer ,Yaoyorozu,@noval_adityo,"Jul 30, 2021",@asumsico,"Buzzer pemerintah bingung mau diapain ni orang, akhirnya goreng isu ahmadiyah biar golongan ono yg tadinya dukung jadi bingung wkwkwk",2,,2
Jul302021Suneo R,,@roysamudro,"Jul 30, 2021",,"Suneo Rachel Ciuman Olin Zara #SedekatSahabat 
32 GB Jonatan Christie Ginting Rans Indosiar Ngilu The Daddies Ahmadiyah Ridho Ginting Melati #JagaPDKawalDemokrasi
Eh, liat ini deh. Dapur Kanaya Bukit Duri, Roos Barat IV di GoFood.
https://gofood.link/a/yNwdQsC",,,
SyncopationJul302021To make,Syncopation,@ArialBram,"Jul 30, 2021",@inflamedego,"To make it simple, ajaran Islam meyakini Rasulullah Muhammad SAW adalah nabi penutup, ga ada nabi lagi setelah itu buat umat Islam, nah, Ahmadiyah mengklaim bahwa pendirinya, Mirza Ghulam Ahmad sebagai penerus kenabian, hal dasar ini yang jadi akar kenapa kontroversial.",1,,
nurwahidaJul302021Ahmadiy,nur wahida,@BiyuBizar,"Jul 30, 2021",@FKadrun,Ahmadiyah....eeeewwwwww,,,
writerfreaxzhJul302021Kalaupu,writerfreaxzh,@writerfreaxzh,"Jul 30, 2021",@asumsico,Kalaupun beliau Ahmadiyah ga kenapa2...pegawai kpk yg non muslim aja wajib kita dukung yg penting orang benar bukan seiman tapi koruptor,,,
INDONESIAMANDIRIJul302021Ternyat,INDONESIA MANDIRI,@zakyhiromasa22,"Jul 30, 2021",@FKadrun,Ternyata Ahmadiyah,,,
MemohonKekuatanAllahJul302021Are You,Memohon Kekuatan Allah,@HalimTeuku,"Jul 30, 2021",@FaheemYounus,Are You Ahmadiyah follower ?,2,,
AbdiSuryaJul302021Pasti p,Abdi Surya,@pringadi_as,"Jul 30, 2021",,"Pasti pak Faheem itu geli, setelah dituduh kadrun oleh satu sisi, sekarang dijelek-jelekin karena Ahmadiyah oleh sisi yang lain",1,,
PakAdiJul302021Mau ahm,Pak Adi,@IhwalAdi,"Jul 30, 2021",@asumsico,"Mau ahmadiyah mau dia yahudi kek, sekalinya kebenaran ya katakan benar meski itu pahit. Kalo isu agama selalu dijadikan untuk mematahkan kebenaran, ya setelah 76 th merdeka berarti pola pikir negara ini di situ-situ aja.",,3,28
LisaBlackDahliaMurderJul302021Twitter,Lisa Black Dahlia Murder,@kalamawut,"Jul 30, 2021",,"Twitter hari ini
1. Zara
2. Video buibuk nolak vaksin
3. Dokter Amerika ke ne jarene ahmadiyah

Sing penting sing endi jal ?",1,,
OctoJul302021Ya ahma,Octo,@dadiocto,"Jul 30, 2021",@asumsico,Ya ahmadiyah klo menurut MUI emg sesat sih. Tp ya gak gt jg dong matahin argumen ilmiah dgn personal,,,
"KarimNasJul302021""menudi",Karim Nas,@karimnas_,"Jul 30, 2021",@asumsico,"""menuding""

kok kesannya seolah-olah menjadi penganut Ahmadiyah adalah sesuatu yang buruk",,,
𝓥𝓪𝓵𝓮𝓷𝓽𝓲𝓷𝓸Jul302021Bbrp ha,𝓥𝓪𝓵𝓮𝓷𝓽𝓲𝓷𝓸,@k_isanak,"Jul 30, 2021",@LtdAkbar,Bbrp hari trakhir agak kaget bnyak netizen indo yg unfollow dr. Faheem. Trnyata beliau ahmadiyah,2,,2
Kutlah88Jul302021Soal ah,Kutlah88,@Kutlah88,"Jul 30, 2021",@Kutlah88,Soal ahmadiyah bohay dll itu urusan Umat Islam..anda fokus aja ke agama sendiri..semua sepakat mereka jgn dibunuh dan boleh hidup di Indonesia..akan tetapi krn ini menyangkut agama Islam yah biarkan umat Islam sendiri yg ngurus..anda sbg kristen jgn ikut campur,1,,
Kutlah88Jul302021dia mem,Kutlah88,@Kutlah88,"Jul 30, 2021",@pushrewind16,"dia memang ngeles..disini dia bilang  krn Bohay bukan Islam jd umat Islam gak usah ikut campur https://twitter.com/JFG_Gultom/status/1420589968393601024?s=19…

Terus distatus lain ahmadiyah aja yg jelas2 ngaku Islam dia bela..

Siapa jg yg mw bunuh orang2 ahmadiyah dan Bohay..

Mas anda sudah lompat pagar tetangga.",1,,
"WisnuSuryaningAdjiJul302021Lagi2, ",Wisnu Suryaning Adji,@_MasWis,"Jul 30, 2021",,"Lagi2, ini ttg identitas, dan bukan ttg seberapa besar ancaman riil dr kelompok Ahmadiyah. Alias, ini ttg persepsi.

Ahmadiyah dipersepsi sbg ancaman yg lebih besar thdp identitas kelompok (dibanding agama lain)  krn terkait simbol2 yg dipercaya bersama (dlm hal ini sosok nabi).",1,1,3
SudarsonoSaidiJul302021Saya le,Sudarsono Saidi,@saidi_sudarsono,"Jul 30, 2021",@wahyudinsyamso1,"Saya lebih melihat kepentingan. Dulu ketika Gus Dur masih pegang PKB, ahmadiyah dilegalkan, karena Ahmadiyah mayoritas pilih PKB.

Habis itu? Tahu sendiri. 

Model ini mau dicoba lagi.",,,1
HangKokoJul302021and ahm,Hang Koko,@kokokranch18,"Jul 30, 2021",@kokokranch18,and ahmadiyah is similar as shia. not the true muslim,,,1
"Mu,,,,,,,,Jul302021Untung ","Mu,,,,,,,,",@Muly86054800,"Jul 30, 2021",@FKadrun,Untung ga Jadi follow Ahmadiyah,,,
MeJul302021Udah di,Me,@Papopapopapop,"Jul 30, 2021",@27Tantri,"Udah disearch terus kenapa ? Dia kan cuman ngasih edukasi masyarakat yg awam tentang medis, masa cuman karena dia Ahmadiyah terus ngasih edukasi tentang medis ke orang awam, dia sampe dihina ? Covidiot aneh² cari alasannya",,,1
MalikaJul302021Ahmadiy,Malika,@malika_namaku,"Jul 30, 2021",,"Ahmadiyah itu agama sesat. 
Semoga Ilmu kedokterannya membawah hidayah pada dr faheem kembali ke jalan Islam yang Lurus  Aamiin  ",,,1
AhsanAhmadJul302021TADZKIR,Ahsan Ahmad,@nangkepangin,"Jul 30, 2021",,"TADZKIRAH Kitab Suci Ahmadiyah? Berikut Jawabannya https://youtu.be/zodEiqGo5fM via 
@YouTube
 
 
@AhmadiyahID
 #Ahmadiyah #nolifewithoutkhilafat #LoveForAllHatredForNone #openyourmind",,1,1
CecepCahyaJul302021Seperti,Cecep Cahya,@CecepCahya19,"Jul 30, 2021",,"Sepertinya gak PD jadi muslim sejati yg sudah jelas hitam Putihnya sesuai Petunjuk nabi, 
Hebohnya Ahmadiyah bbrp tahun yg lalu hrs sdh jadi pelajaran bagi pemerintah, Aliran 2 sesat, Sempalan2, dll membuat Masyarakat Muslim PD umumnya jadi resah dng keberadaannya.",,,2
RizkiJul302021Ahmadiy,Rizki,@thenzoi,"Jul 30, 2021",@FKadrun,Ahmadiyah dan sales vaksin,,,
AhsanAhmadJul302021https:/,Ahsan Ahmad,@nangkepangin,"Jul 30, 2021",,"https://ahmadiyah.id/islam/rukun-iman/iman-kepada-kitab…
 
@AhmadiyahID
 #Ahmadiyah #nolifewithoutkhilafat #LoveForAllHatredForNone #openyourmind",,,
AhsanAhmadJul302021Pembaka,Ahsan Ahmad,@nangkepangin,"Jul 30, 2021",,"Pembakaran Al-Qur'an di Swedia, Bagaimana kita Bersikap? https://youtu.be/MiZcJH6WmJc via 
@YouTube
 @AhmadiyahID
 
#Ahmadiyah #nolifewithoutkhilafat #LoveForAllHatredForNone #openyourmind",,,1
Jul302021Rachel ,,@roysamudro,"Jul 30, 2021",,"Rachel Ciuman Olin Zara #SedekatSahabat 
32 GB Jonatan Christie Ginting Rans Indosiar Ngilu The Daddies Ahmadiyah Ridho Ginting Melati #JagaPDKawalDemokrasi
Eh, liat ini deh. Dapur Kanaya Bukit Duri, Roos Barat IV di GoFood.
https://gofood.link/a/yNwdQsC",,,
AhsanAhmadJul302021Pembaha,Ahsan Ahmad,@nangkepangin,"Jul 30, 2021",,"Pembahasan Klasik tentang Nabī dan Rasūl https://ahmaditalk.com/pembahasan-klasik-tentang-nabi-dan-rasul/…   
@AhmadiyahID
 @alislam
#Ahmadiyah #nolifewithoutkhilafat #LoveForAllHatredForNone #openyourmind",,,
YasirArafatJul302021Tapi ka,Yasir Arafat,@yasir_albantani,"Jul 30, 2021",,"Tapi kan pas malam penganugerahan Nobel, di pidatonya Prof Salam mengutip Surat Al Mulk ayat 3-4.

Tapi kan tetep dia Ahmadiyah

Ehgimana~",,,
shanialarasJul302021Lain sy,shania laras,@coddamonash,"Jul 30, 2021",@tijabar,"Lain syiah, ahmadiyah ",1,,1
AkhunnyaDarmadiJul302021Mau Ahm,Akhun nya Darmadi,@DarmadiAktivix,"Jul 30, 2021",@FKadrun,"Mau Ahmadiyah mau kafir ga ada urusannya dengan kaleahlian dia di bidang medis dan pandemi.

Putin yg jelas kafir aja kita masih suka meng elu elukan dia.",,,
